Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,8,1,Red Bull,Austrian,295,6
2011,8,2,McLaren,British,206,2
2011,8,3,Ferrari,Italian,129,0
2011,8,4,Renault,French,61,0
2011,8,5,Mercedes,German,58,0
2011,8,6,Sauber,Swiss,27,0
2011,8,7,Toro Rosso,Italian,16,0
2011,8,8,Force India,Indian,12,0
2011,8,9,Williams,British,4,0
2011,8,10,Lotus,Malaysian,0,0
2011,8,11,HRT,Spanish,0,0
2011,8,12,Virgin,British,0,0
