Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2005,6,1,Renault,French,63,4
2005,6,2,McLaren,British,51,2
2005,6,3,Toyota,Japanese,43,0
2005,6,4,Williams,British,35,0
2005,6,5,Ferrari,Italian,21,0
2005,6,6,Red Bull,Austrian,14,0
2005,6,7,Sauber,Swiss,7,0
2005,6,8,Jordan,Irish,0,0
2005,6,9,Minardi,Italian,0,0
2005,6,10,BAR,British,0,0
