Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,18,1,vettel,Sebastian,Vettel,German,372
2013,18,2,alonso,Fernando,Alonso,Spanish,227
2013,18,3,hamilton,Lewis,Hamilton,British,187
2013,18,4,raikkonen,Kimi,Räikkönen,Finnish,183
2013,18,5,webber,Mark,Webber,Australian,181
2013,18,6,rosberg,Nico,Rosberg,German,161
2013,18,7,grosjean,Romain,Grosjean,French,132
2013,18,8,massa,Felipe,Massa,Brazilian,106
2013,18,9,button,Jenson,Button,British,61
2013,18,10,resta,Paul,di Resta,British,48
2013,18,11,hulkenberg,Nico,Hülkenberg,German,47
2013,18,12,perez,Sergio,Pérez,Mexican,41
2013,18,13,sutil,Adrian,Sutil,German,29
2013,18,14,ricciardo,Daniel,Ricciardo,Australian,19
2013,18,15,vergne,Jean-Éric,Vergne,French,13
2013,18,16,gutierrez,Esteban,Gutiérrez,Mexican,6
2013,18,17,bottas,Valtteri,Bottas,Finnish,4
2013,18,18,maldonado,Pastor,Maldonado,Venezuelan,1
2013,18,19,jules_bianchi,Jules,Bianchi,French,0
2013,18,20,pic,Charles,Pic,French,0
2013,18,21,garde,Giedo,van der Garde,Dutch,0
2013,18,22,chilton,Max,Chilton,British,0
2013,18,23,kovalainen,Heikki,Kovalainen,Finnish,0
