Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,16,1,hamilton,Lewis,Hamilton,British,306
2017,16,2,vettel,Sebastian,Vettel,German,247
2017,16,3,bottas,Valtteri,Bottas,Finnish,234
2017,16,4,ricciardo,Daniel,Ricciardo,Australian,192
2017,16,5,raikkonen,Kimi,Räikkönen,Finnish,148
2017,16,6,max_verstappen,Max,Verstappen,Dutch,111
2017,16,7,perez,Sergio,Pérez,Mexican,82
2017,16,8,ocon,Esteban,Ocon,French,65
2017,16,9,sainz,Carlos,Sainz,Spanish,48
2017,16,10,hulkenberg,Nico,Hülkenberg,German,34
2017,16,11,massa,Felipe,Massa,Brazilian,34
2017,16,12,stroll,Lance,Stroll,Canadian,32
2017,16,13,grosjean,Romain,Grosjean,French,28
2017,16,14,kevin_magnussen,Kevin,Magnussen,Danish,15
2017,16,15,vandoorne,Stoffel,Vandoorne,Belgian,13
2017,16,16,alonso,Fernando,Alonso,Spanish,10
2017,16,17,jolyon_palmer,Jolyon,Palmer,British,8
2017,16,18,wehrlein,Pascal,Wehrlein,German,5
2017,16,19,kvyat,Daniil,Kvyat,Russian,4
2017,16,20,ericsson,Marcus,Ericsson,Swedish,0
2017,16,21,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,16,22,gasly,Pierre,Gasly,French,0
2017,16,23,button,Jenson,Button,British,0
2017,16,24,resta,Paul,di Resta,British,0
