Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2005,10,1,Renault,French,89,6
2005,10,2,McLaren,British,71,3
2005,10,3,Ferrari,Italian,69,1
2005,10,4,Toyota,Japanese,53,0
2005,10,5,Williams,British,47,0
2005,10,6,Red Bull,Austrian,22,0
2005,10,7,Sauber,Swiss,13,0
2005,10,8,Jordan,Irish,11,0
2005,10,9,Minardi,Italian,7,0
2005,10,10,BAR,British,5,0
