Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,8,1,max_verstappen,Max,Verstappen,Dutch,195
2023,8,2,perez,Sergio,Pérez,Mexican,126
2023,8,3,alonso,Fernando,Alonso,Spanish,117
2023,8,4,hamilton,Lewis,Hamilton,British,102
2023,8,5,sainz,Carlos,Sainz,Spanish,68
2023,8,6,russell,George,Russell,British,65
2023,8,7,leclerc,Charles,Leclerc,Monegasque,54
2023,8,8,stroll,Lance,Stroll,Canadian,37
2023,8,9,ocon,Esteban,Ocon,French,29
2023,8,10,gasly,Pierre,Gasly,French,15
2023,8,11,norris,Lando,Norris,British,12
2023,8,12,albon,Alexander,Albon,Thai,7
2023,8,13,hulkenberg,Nico,Hülkenberg,German,6
2023,8,14,piastri,Oscar,Piastri,Australian,5
2023,8,15,bottas,Valtteri,Bottas,Finnish,5
2023,8,16,zhou,Guanyu,Zhou,Chinese,4
2023,8,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,8,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,8,19,de_vries,Nyck,de Vries,Dutch,0
2023,8,20,sargeant,Logan,Sargeant,American,0
