Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,10,1,Red Bull,Austrian,355,6
2011,10,2,McLaren,British,243,3
2011,10,3,Ferrari,Italian,192,1
2011,10,4,Mercedes,German,78,0
2011,10,5,Renault,French,66,0
2011,10,6,Sauber,Swiss,35,0
2011,10,7,Force India,Indian,20,0
2011,10,8,Toro Rosso,Italian,17,0
2011,10,9,Williams,British,4,0
2011,10,10,Lotus,Malaysian,0,0
2011,10,11,HRT,Spanish,0,0
2011,10,12,Virgin,British,0,0
