Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2021,3,Portuguese Grand Prix,1,BOT,Valtteri,Bottas,Finnish,Mercedes,1:18.722,1:18.458,1:18.348
2021,3,Portuguese Grand Prix,2,HAM,Lewis,Hamilton,British,Mercedes,1:18.857,1:17.968,1:18.355
2021,3,Portuguese Grand Prix,3,VER,Max,Verstappen,Dutch,Red Bull,1:19.485,1:18.650,1:18.746
2021,3,Portuguese Grand Prix,4,PER,Sergio,Pérez,Mexican,Red Bull,1:19.337,1:18.845,1:18.890
2021,3,Portuguese Grand Prix,5,SAI,Carlos,Sainz,Spanish,Ferrari,1:19.309,1:18.813,1:19.039
2021,3,Portuguese Grand Prix,6,OCO,Esteban,Ocon,French,Alpine F1 Team,1:19.092,1:18.586,1:19.042
2021,3,Portuguese Grand Prix,7,NOR,Lando,Norris,British,McLaren,1:18.794,1:18.481,1:19.116
2021,3,Portuguese Grand Prix,8,LEC,Charles,Leclerc,Monegasque,Ferrari,1:19.373,1:18.769,1:19.306
2021,3,Portuguese Grand Prix,9,GAS,Pierre,Gasly,French,AlphaTauri,1:19.464,1:19.052,1:19.475
2021,3,Portuguese Grand Prix,10,VET,Sebastian,Vettel,German,Aston Martin,1:19.403,1:18.970,1:19.659
2021,3,Portuguese Grand Prix,11,RUS,George,Russell,British,Williams,1:19.797,1:19.109,
2021,3,Portuguese Grand Prix,12,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:19.410,1:19.216,
2021,3,Portuguese Grand Prix,13,ALO,Fernando,Alonso,Spanish,Alpine F1 Team,1:19.728,1:19.456,
2021,3,Portuguese Grand Prix,14,TSU,Yuki,Tsunoda,Japanese,AlphaTauri,1:19.684,1:19.463,
2021,3,Portuguese Grand Prix,15,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:19.748,1:19.812,
2021,3,Portuguese Grand Prix,16,RIC,Daniel,Ricciardo,Australian,McLaren,1:19.839,,
2021,3,Portuguese Grand Prix,17,STR,Lance,Stroll,Canadian,Aston Martin,1:19.913,,
2021,3,Portuguese Grand Prix,18,LAT,Nicholas,Latifi,Canadian,Williams,1:20.285,,
2021,3,Portuguese Grand Prix,19,MSC,Mick,Schumacher,German,Haas F1 Team,1:20.452,,
2021,3,Portuguese Grand Prix,20,MAZ,Nikita,Mazepin,Russian,Haas F1 Team,1:20.912,,
