Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2015,8,1,hamilton,Lewis,Hamilton,British,169
2015,8,2,rosberg,Nico,Rosberg,German,159
2015,8,3,vettel,Sebastian,Vettel,German,120
2015,8,4,raikkonen,Kimi,Räikkönen,Finnish,72
2015,8,5,bottas,Valtteri,Bottas,Finnish,67
2015,8,6,massa,Felipe,Massa,Brazilian,62
2015,8,7,ricciardo,Daniel,Ricciardo,Australian,36
2015,8,8,kvyat,Daniil,Kvyat,Russian,19
2015,8,9,hulkenberg,Nico,Hülkenberg,German,18
2015,8,10,grosjean,Romain,Grosjean,French,17
2015,8,11,nasr,Felipe,Nasr,Brazilian,16
2015,8,12,perez,Sergio,Pérez,Mexican,13
2015,8,13,maldonado,Pastor,Maldonado,Venezuelan,12
2015,8,14,max_verstappen,Max,Verstappen,Dutch,10
2015,8,15,sainz,Carlos,Sainz,Spanish,9
2015,8,16,ericsson,Marcus,Ericsson,Swedish,5
2015,8,17,button,Jenson,Button,British,4
2015,8,18,alonso,Fernando,Alonso,Spanish,0
2015,8,19,merhi,Roberto,Merhi,Spanish,0
2015,8,20,stevens,Will,Stevens,British,0
2015,8,21,kevin_magnussen,Kevin,Magnussen,Danish,0
