Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,11,1,McLaren,British,300,4
2010,11,2,Red Bull,Austrian,272,5
2010,11,3,Ferrari,Italian,208,2
2010,11,4,Mercedes,German,132,0
2010,11,5,Renault,French,96,0
2010,11,6,Force India,Indian,47,0
2010,11,7,Williams,British,31,0
2010,11,8,Sauber,Swiss,15,0
2010,11,9,Toro Rosso,Italian,10,0
2010,11,10,Lotus,Malaysian,0,0
2010,11,11,HRT,Spanish,0,0
2010,11,12,Virgin,British,0,0
