Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,2,1,Red Bull,Austrian,72,2
2011,2,2,McLaren,British,48,0
2011,2,3,Ferrari,Italian,36,0
2011,2,4,Renault,French,30,0
2011,2,5,Sauber,Swiss,6,0
2011,2,6,Toro Rosso,Italian,4,0
2011,2,7,Force India,Indian,4,0
2011,2,8,Mercedes,German,2,0
2011,2,9,Lotus,Malaysian,0,0
2011,2,10,Virgin,British,0,0
2011,2,11,Williams,British,0,0
2011,2,12,HRT,Spanish,0,0
