Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2001,4,1,michael_schumacher,Michael,Schumacher,German,26
2001,4,2,coulthard,David,Coulthard,British,26
2001,4,3,barrichello,Rubens,Barrichello,Brazilian,14
2001,4,4,ralf_schumacher,Ralf,Schumacher,German,12
2001,4,5,heidfeld,Nick,Heidfeld,German,7
2001,4,6,frentzen,Heinz-Harald,Frentzen,German,6
2001,4,7,hakkinen,Mika,Häkkinen,Finnish,4
2001,4,8,trulli,Jarno,Trulli,Italian,4
2001,4,9,panis,Olivier,Panis,French,3
2001,4,10,fisichella,Giancarlo,Fisichella,Italian,1
2001,4,11,raikkonen,Kimi,Räikkönen,Finnish,1
2001,4,12,verstappen,Jos,Verstappen,Dutch,0
2001,4,13,villeneuve,Jacques,Villeneuve,Canadian,0
2001,4,14,alesi,Jean,Alesi,French,0
2001,4,15,burti,Luciano,Burti,Brazilian,0
2001,4,16,marques,Tarso,Marques,Brazilian,0
2001,4,17,button,Jenson,Button,British,0
2001,4,18,bernoldi,Enrique,Bernoldi,Brazilian,0
2001,4,19,irvine,Eddie,Irvine,British,0
2001,4,20,alonso,Fernando,Alonso,Spanish,0
2001,4,21,mazzacane,Gastón,Mazzacane,Argentine,0
