Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,6,1,hamilton,Lewis,Hamilton,British,137
2019,6,2,bottas,Valtteri,Bottas,Finnish,120
2019,6,3,vettel,Sebastian,Vettel,German,82
2019,6,4,max_verstappen,Max,Verstappen,Dutch,78
2019,6,5,leclerc,Charles,Leclerc,Monegasque,57
2019,6,6,gasly,Pierre,Gasly,French,32
2019,6,7,sainz,Carlos,Sainz,Spanish,18
2019,6,8,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,6,9,perez,Sergio,Pérez,Mexican,13
2019,6,10,raikkonen,Kimi,Räikkönen,Finnish,13
2019,6,11,norris,Lando,Norris,British,12
2019,6,12,kvyat,Daniil,Kvyat,Russian,9
2019,6,13,ricciardo,Daniel,Ricciardo,Australian,8
2019,6,14,albon,Alexander,Albon,Thai,7
2019,6,15,hulkenberg,Nico,Hülkenberg,German,6
2019,6,16,stroll,Lance,Stroll,Canadian,4
2019,6,17,grosjean,Romain,Grosjean,French,2
2019,6,18,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,6,19,russell,George,Russell,British,0
2019,6,20,kubica,Robert,Kubica,Polish,0
