Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,7,1,Ferrari,Italian,72,5
2002,7,2,Williams,British,54,1
2002,7,3,McLaren,British,24,1
2002,7,4,Renault,French,11,0
2002,7,5,Sauber,Swiss,8,0
2002,7,6,Jordan,Irish,4,0
2002,7,7,Jaguar,British,3,0
2002,7,8,Minardi,Italian,2,0
2002,7,9,Toyota,Japanese,2,0
2002,7,10,Arrows,British,2,0
2002,7,11,BAR,British,0,0
