Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,2,1,leclerc,Charles,Leclerc,Monegasque,45
2022,2,2,sainz,Carlos,Sainz,Spanish,33
2022,2,3,max_verstappen,Max,Verstappen,Dutch,25
2022,2,4,russell,George,Russell,British,22
2022,2,5,hamilton,Lewis,Hamilton,British,16
2022,2,6,ocon,Esteban,Ocon,French,14
2022,2,7,perez,Sergio,Pérez,Mexican,12
2022,2,8,kevin_magnussen,Kevin,Magnussen,Danish,12
2022,2,9,bottas,Valtteri,Bottas,Finnish,8
2022,2,10,norris,Lando,Norris,British,6
2022,2,11,tsunoda,Yuki,Tsunoda,Japanese,4
2022,2,12,gasly,Pierre,Gasly,French,4
2022,2,13,alonso,Fernando,Alonso,Spanish,2
2022,2,14,zhou,Guanyu,Zhou,Chinese,1
2022,2,15,mick_schumacher,Mick,Schumacher,German,0
2022,2,16,stroll,Lance,Stroll,Canadian,0
2022,2,17,hulkenberg,Nico,Hülkenberg,German,0
2022,2,18,albon,Alexander,Albon,Thai,0
2022,2,19,ricciardo,Daniel,Ricciardo,Australian,0
2022,2,20,latifi,Nicholas,Latifi,Canadian,0
