Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2017,19,1,Mercedes,German,625,11
2017,19,2,Ferrari,Italian,495,5
2017,19,3,Red Bull,Austrian,358,3
2017,19,4,Force India,Indian,177,0
2017,19,5,Williams,British,82,0
2017,19,6,Toro Rosso,Italian,53,0
2017,19,7,Renault,French,49,0
2017,19,8,Haas F1 Team,American,47,0
2017,19,9,McLaren,British,28,0
2017,19,10,Sauber,Swiss,5,0
