Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2012,12,1,alonso,Fernando,Alonso,Spanish,164
2012,12,2,vettel,Sebastian,Vettel,German,140
2012,12,3,webber,Mark,Webber,Australian,132
2012,12,4,raikkonen,Kimi,Räikkönen,Finnish,131
2012,12,5,hamilton,Lewis,Hamilton,British,117
2012,12,6,button,Jenson,Button,British,101
2012,12,7,rosberg,Nico,Rosberg,German,77
2012,12,8,grosjean,Romain,Grosjean,French,76
2012,12,9,perez,Sergio,Pérez,Mexican,47
2012,12,10,michael_schumacher,Michael,Schumacher,German,35
2012,12,11,massa,Felipe,Massa,Brazilian,35
2012,12,12,kobayashi,Kamui,Kobayashi,Japanese,33
2012,12,13,hulkenberg,Nico,Hülkenberg,German,31
2012,12,14,maldonado,Pastor,Maldonado,Venezuelan,29
2012,12,15,resta,Paul,di Resta,British,28
2012,12,16,bruno_senna,Bruno,Senna,Brazilian,24
2012,12,17,vergne,Jean-Éric,Vergne,French,8
2012,12,18,ricciardo,Daniel,Ricciardo,Australian,4
2012,12,19,petrov,Vitaly,Petrov,Russian,0
2012,12,20,kovalainen,Heikki,Kovalainen,Finnish,0
2012,12,21,glock,Timo,Glock,German,0
2012,12,22,pic,Charles,Pic,French,0
2012,12,23,karthikeyan,Narain,Karthikeyan,Indian,0
2012,12,24,rosa,Pedro,de la Rosa,Spanish,0
