Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2000,9,1,michael_schumacher,Michael,Schumacher,German,56
2000,9,2,coulthard,David,Coulthard,British,44
2000,9,3,hakkinen,Mika,Häkkinen,Finnish,38
2000,9,4,barrichello,Rubens,Barrichello,Brazilian,32
2000,9,5,fisichella,Giancarlo,Fisichella,Italian,18
2000,9,6,ralf_schumacher,Ralf,Schumacher,German,14
2000,9,7,villeneuve,Jacques,Villeneuve,Canadian,8
2000,9,8,trulli,Jarno,Trulli,Italian,6
2000,9,9,frentzen,Heinz-Harald,Frentzen,German,5
2000,9,10,irvine,Eddie,Irvine,British,3
2000,9,11,salo,Mika,Salo,Finnish,3
2000,9,12,button,Jenson,Button,British,3
2000,9,13,verstappen,Jos,Verstappen,Dutch,2
2000,9,14,zonta,Ricardo,Zonta,Brazilian,1
2000,9,15,rosa,Pedro,de la Rosa,Spanish,1
2000,9,16,diniz,Pedro,Diniz,Brazilian,0
2000,9,17,wurz,Alexander,Wurz,Austrian,0
2000,9,18,heidfeld,Nick,Heidfeld,German,0
2000,9,19,mazzacane,Gastón,Mazzacane,Argentine,0
2000,9,20,gene,Marc,Gené,Spanish,0
2000,9,21,herbert,Johnny,Herbert,British,0
2000,9,22,alesi,Jean,Alesi,French,0
