Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2021,11,1,hamilton,Lewis,Hamilton,British,195
2021,11,2,max_verstappen,Max,Verstappen,Dutch,187
2021,11,3,norris,Lando,Norris,British,113
2021,11,4,bottas,Valtteri,Bottas,Finnish,108
2021,11,5,perez,Sergio,Pérez,Mexican,104
2021,11,6,sainz,Carlos,Sainz,Spanish,83
2021,11,7,leclerc,Charles,Leclerc,Monegasque,80
2021,11,8,gasly,Pierre,Gasly,French,50
2021,11,9,ricciardo,Daniel,Ricciardo,Australian,50
2021,11,10,ocon,Esteban,Ocon,French,39
2021,11,11,alonso,Fernando,Alonso,Spanish,38
2021,11,12,vettel,Sebastian,Vettel,German,30
2021,11,13,tsunoda,Yuki,Tsunoda,Japanese,18
2021,11,14,stroll,Lance,Stroll,Canadian,18
2021,11,15,latifi,Nicholas,Latifi,Canadian,6
2021,11,16,russell,George,Russell,British,4
2021,11,17,raikkonen,Kimi,Räikkönen,Finnish,2
2021,11,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,11,19,mick_schumacher,Mick,Schumacher,German,0
2021,11,20,mazepin,Nikita,Mazepin,Russian,0
