Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2020,15,Bahrain Grand Prix,1,HAM,Lewis,Hamilton,British,Mercedes,1:28.343,1:27.586,1:27.264
2020,15,Bahrain Grand Prix,2,BOT,Valtteri,Bottas,Finnish,Mercedes,1:28.767,1:28.063,1:27.553
2020,15,Bahrain Grand Prix,3,VER,Max,Verstappen,Dutch,Red Bull,1:28.885,1:28.025,1:27.678
2020,15,Bahrain Grand Prix,4,ALB,Alexander,Albon,Thai,Red Bull,1:28.732,1:28.749,1:28.274
2020,15,Bahrain Grand Prix,5,PER,Sergio,Pérez,Mexican,Racing Point,1:29.178,1:28.894,1:28.322
2020,15,Bahrain Grand Prix,6,RIC,Daniel,Ricciardo,Australian,Renault,1:29.005,1:28.648,1:28.417
2020,15,Bahrain Grand Prix,7,OCO,Esteban,Ocon,French,Renault,1:29.203,1:28.937,1:28.419
2020,15,Bahrain Grand Prix,8,GAS,Pierre,Gasly,French,AlphaTauri,1:28.971,1:29.008,1:28.448
2020,15,Bahrain Grand Prix,9,NOR,Lando,Norris,British,McLaren,1:29.464,1:28.877,1:28.542
2020,15,Bahrain Grand Prix,10,KVY,Daniil,Kvyat,Russian,AlphaTauri,1:29.158,1:28.944,1:28.618
2020,15,Bahrain Grand Prix,11,VET,Sebastian,Vettel,German,Ferrari,1:29.142,1:29.149,
2020,15,Bahrain Grand Prix,12,LEC,Charles,Leclerc,Monegasque,Ferrari,1:29.137,1:29.165,
2020,15,Bahrain Grand Prix,13,STR,Lance,Stroll,Canadian,Racing Point,1:28.679,1:29.557,
2020,15,Bahrain Grand Prix,14,RUS,George,Russell,British,Williams,1:29.294,1:31.218,
2020,15,Bahrain Grand Prix,15,SAI,Carlos,Sainz,Spanish,McLaren,1:28.975,,
2020,15,Bahrain Grand Prix,16,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:29.491,,
2020,15,Bahrain Grand Prix,17,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:29.810,,
2020,15,Bahrain Grand Prix,18,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:30.111,,
2020,15,Bahrain Grand Prix,19,GRO,Romain,Grosjean,French,Haas F1 Team,1:30.138,,
2020,15,Bahrain Grand Prix,20,LAT,Nicholas,Latifi,Canadian,Williams,1:30.182,,
