Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,1,1,max_verstappen,Max,Verstappen,Dutch,25
2023,1,2,perez,Sergio,Pérez,Mexican,18
2023,1,3,alonso,Fernando,Alonso,Spanish,15
2023,1,4,sainz,Carlos,Sainz,Spanish,12
2023,1,5,hamilton,Lewis,Hamilton,British,10
2023,1,6,stroll,Lance,Stroll,Canadian,8
2023,1,7,russell,George,Russell,British,6
2023,1,8,bottas,Valtteri,Bottas,Finnish,4
2023,1,9,gasly,Pierre,Gasly,French,2
2023,1,10,albon,Alexander,Albon,Thai,1
2023,1,11,tsunoda,Yuki,Tsunoda,Japanese,0
2023,1,12,sargeant,Logan,Sargeant,American,0
2023,1,13,kevin_magnussen,Kevin,Magnussen,Danish,0
2023,1,14,de_vries,Nyck,de Vries,Dutch,0
2023,1,15,hulkenberg,Nico,Hülkenberg,German,0
2023,1,16,zhou,Guanyu,Zhou,Chinese,0
2023,1,17,norris,Lando,Norris,British,0
2023,1,18,ocon,Esteban,Ocon,French,0
2023,1,19,leclerc,Charles,Leclerc,Monegasque,0
2023,1,20,piastri,Oscar,Piastri,Australian,0
