Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,20,1,max_verstappen,Max,Verstappen,Dutch,524
2023,20,2,perez,Sergio,Pérez,Mexican,258
2023,20,3,hamilton,Lewis,Hamilton,British,226
2023,20,4,alonso,Fernando,Alonso,Spanish,198
2023,20,5,norris,Lando,Norris,British,195
2023,20,6,sainz,Carlos,Sainz,Spanish,192
2023,20,7,leclerc,Charles,Leclerc,Monegasque,170
2023,20,8,russell,George,Russell,British,156
2023,20,9,piastri,Oscar,Piastri,Australian,87
2023,20,10,stroll,Lance,Stroll,Canadian,63
2023,20,11,gasly,Pierre,Gasly,French,62
2023,20,12,ocon,Esteban,Ocon,French,46
2023,20,13,albon,Alexander,Albon,Thai,27
2023,20,14,tsunoda,Yuki,Tsunoda,Japanese,13
2023,20,15,bottas,Valtteri,Bottas,Finnish,10
2023,20,16,hulkenberg,Nico,Hülkenberg,German,9
2023,20,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,20,18,zhou,Guanyu,Zhou,Chinese,6
2023,20,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,20,20,lawson,Liam,Lawson,New Zealander,2
2023,20,21,sargeant,Logan,Sargeant,American,1
2023,20,22,de_vries,Nyck,de Vries,Dutch,0
