Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2020,11,1,hamilton,Lewis,Hamilton,British,230
2020,11,2,bottas,Valtteri,Bottas,Finnish,161
2020,11,3,max_verstappen,Max,Verstappen,Dutch,147
2020,11,4,ricciardo,Daniel,Ricciardo,Australian,78
2020,11,5,perez,Sergio,Pérez,Mexican,68
2020,11,6,norris,Lando,Norris,British,65
2020,11,7,albon,Alexander,Albon,Thai,64
2020,11,8,leclerc,Charles,Leclerc,Monegasque,63
2020,11,9,stroll,Lance,Stroll,Canadian,57
2020,11,10,gasly,Pierre,Gasly,French,53
2020,11,11,sainz,Carlos,Sainz,Spanish,51
2020,11,12,ocon,Esteban,Ocon,French,36
2020,11,13,vettel,Sebastian,Vettel,German,17
2020,11,14,kvyat,Daniil,Kvyat,Russian,14
2020,11,15,hulkenberg,Nico,Hülkenberg,German,10
2020,11,16,giovinazzi,Antonio,Giovinazzi,Italian,3
2020,11,17,raikkonen,Kimi,Räikkönen,Finnish,2
2020,11,18,grosjean,Romain,Grosjean,French,2
2020,11,19,kevin_magnussen,Kevin,Magnussen,Danish,1
2020,11,20,latifi,Nicholas,Latifi,Canadian,0
2020,11,21,russell,George,Russell,British,0
