Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2003,11,1,Ferrari,Italian,118,5
2003,11,2,Williams,British,108,3
2003,11,3,McLaren,British,95,2
2003,11,4,Renault,French,55,0
2003,11,5,BAR,British,14,0
2003,11,6,Jaguar,British,12,0
2003,11,7,Jordan,Irish,11,1
2003,11,8,Sauber,Swiss,9,0
2003,11,9,Toyota,Japanese,7,0
2003,11,10,Minardi,Italian,0,0
