Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2019,7,Canadian Grand Prix,1,VET,Sebastian,Vettel,German,Ferrari,1:11.200,1:11.142,1:10.240
2019,7,Canadian Grand Prix,2,HAM,Lewis,Hamilton,British,Mercedes,1:11.518,1:11.010,1:10.446
2019,7,Canadian Grand Prix,3,LEC,Charles,Leclerc,Monegasque,Ferrari,1:11.214,1:11.205,1:10.920
2019,7,Canadian Grand Prix,4,RIC,Daniel,Ricciardo,Australian,Renault,1:11.837,1:11.532,1:11.071
2019,7,Canadian Grand Prix,5,GAS,Pierre,Gasly,French,Red Bull,1:12.023,1:11.196,1:11.079
2019,7,Canadian Grand Prix,6,BOT,Valtteri,Bottas,Finnish,Mercedes,1:11.229,1:11.095,1:11.101
2019,7,Canadian Grand Prix,7,HUL,Nico,Hülkenberg,German,Renault,1:11.720,1:11.553,1:11.324
2019,7,Canadian Grand Prix,8,NOR,Lando,Norris,British,McLaren,1:11.780,1:11.735,1:11.863
2019,7,Canadian Grand Prix,9,SAI,Carlos,Sainz,Spanish,McLaren,1:11.750,1:11.572,1:13.981
2019,7,Canadian Grand Prix,10,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:12.107,1:11.786,
2019,7,Canadian Grand Prix,11,VER,Max,Verstappen,Dutch,Red Bull,1:11.619,1:11.800,
2019,7,Canadian Grand Prix,12,KVY,Daniil,Kvyat,Russian,Toro Rosso,1:11.965,1:11.921,
2019,7,Canadian Grand Prix,13,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:12.122,1:12.136,
2019,7,Canadian Grand Prix,14,ALB,Alexander,Albon,Thai,Toro Rosso,1:12.020,1:12.193,
2019,7,Canadian Grand Prix,15,GRO,Romain,Grosjean,French,Haas F1 Team,1:12.109,,
2019,7,Canadian Grand Prix,16,PER,Sergio,Pérez,Mexican,Racing Point,1:12.197,,
2019,7,Canadian Grand Prix,17,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:12.230,,
2019,7,Canadian Grand Prix,18,STR,Lance,Stroll,Canadian,Racing Point,1:12.266,,
2019,7,Canadian Grand Prix,19,RUS,George,Russell,British,Williams,1:13.617,,
2019,7,Canadian Grand Prix,20,KUB,Robert,Kubica,Polish,Williams,1:14.393,,
