Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,10,1,button,Jenson,Button,British,70
2009,10,2,webber,Mark,Webber,Australian,51.5
2009,10,3,vettel,Sebastian,Vettel,German,47
2009,10,4,barrichello,Rubens,Barrichello,Brazilian,44
2009,10,5,rosberg,Nico,Rosberg,German,25.5
2009,10,6,trulli,Jarno,Trulli,Italian,22.5
2009,10,7,massa,Felipe,Massa,Brazilian,22
2009,10,8,hamilton,Lewis,Hamilton,British,19
2009,10,9,raikkonen,Kimi,Räikkönen,Finnish,18
2009,10,10,glock,Timo,Glock,German,16
2009,10,11,alonso,Fernando,Alonso,Spanish,13
2009,10,12,kovalainen,Heikki,Kovalainen,Finnish,9
2009,10,13,heidfeld,Nick,Heidfeld,German,6
2009,10,14,buemi,Sébastien,Buemi,Swiss,3
2009,10,15,kubica,Robert,Kubica,Polish,2
2009,10,16,bourdais,Sébastien,Bourdais,French,2
2009,10,17,fisichella,Giancarlo,Fisichella,Italian,0
2009,10,18,nakajima,Kazuki,Nakajima,Japanese,0
2009,10,19,sutil,Adrian,Sutil,German,0
2009,10,20,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,10,21,alguersuari,Jaime,Alguersuari,Spanish,0
