Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2020,7,1,hamilton,Lewis,Hamilton,British,157
2020,7,2,max_verstappen,Max,Verstappen,Dutch,110
2020,7,3,bottas,Valtteri,Bottas,Finnish,107
2020,7,4,albon,Alexander,Albon,Thai,48
2020,7,5,leclerc,Charles,Leclerc,Monegasque,45
2020,7,6,norris,Lando,Norris,British,45
2020,7,7,stroll,Lance,Stroll,Canadian,42
2020,7,8,ricciardo,Daniel,Ricciardo,Australian,33
2020,7,9,perez,Sergio,Pérez,Mexican,33
2020,7,10,ocon,Esteban,Ocon,French,26
2020,7,11,sainz,Carlos,Sainz,Spanish,23
2020,7,12,gasly,Pierre,Gasly,French,18
2020,7,13,vettel,Sebastian,Vettel,German,16
2020,7,14,hulkenberg,Nico,Hülkenberg,German,6
2020,7,15,giovinazzi,Antonio,Giovinazzi,Italian,2
2020,7,16,kvyat,Daniil,Kvyat,Russian,2
2020,7,17,kevin_magnussen,Kevin,Magnussen,Danish,1
2020,7,18,raikkonen,Kimi,Räikkönen,Finnish,0
2020,7,19,latifi,Nicholas,Latifi,Canadian,0
2020,7,20,russell,George,Russell,British,0
2020,7,21,grosjean,Romain,Grosjean,French,0
