Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,15,1,hamilton,Lewis,Hamilton,British,281
2017,15,2,vettel,Sebastian,Vettel,German,247
2017,15,3,bottas,Valtteri,Bottas,Finnish,222
2017,15,4,ricciardo,Daniel,Ricciardo,Australian,177
2017,15,5,raikkonen,Kimi,Räikkönen,Finnish,138
2017,15,6,max_verstappen,Max,Verstappen,Dutch,93
2017,15,7,perez,Sergio,Pérez,Mexican,76
2017,15,8,ocon,Esteban,Ocon,French,57
2017,15,9,sainz,Carlos,Sainz,Spanish,48
2017,15,10,hulkenberg,Nico,Hülkenberg,German,34
2017,15,11,massa,Felipe,Massa,Brazilian,33
2017,15,12,stroll,Lance,Stroll,Canadian,32
2017,15,13,grosjean,Romain,Grosjean,French,26
2017,15,14,vandoorne,Stoffel,Vandoorne,Belgian,13
2017,15,15,kevin_magnussen,Kevin,Magnussen,Danish,11
2017,15,16,alonso,Fernando,Alonso,Spanish,10
2017,15,17,jolyon_palmer,Jolyon,Palmer,British,8
2017,15,18,wehrlein,Pascal,Wehrlein,German,5
2017,15,19,kvyat,Daniil,Kvyat,Russian,4
2017,15,20,ericsson,Marcus,Ericsson,Swedish,0
2017,15,21,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,15,22,gasly,Pierre,Gasly,French,0
2017,15,23,button,Jenson,Button,British,0
2017,15,24,resta,Paul,di Resta,British,0
