Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,10,1,McLaren,British,278,4
2010,10,2,Red Bull,Austrian,249,5
2010,10,3,Ferrari,Italian,165,1
2010,10,4,Mercedes,German,126,0
2010,10,5,Renault,French,89,0
2010,10,6,Force India,Indian,47,0
2010,10,7,Williams,British,31,0
2010,10,8,Sauber,Swiss,15,0
2010,10,9,Toro Rosso,Italian,10,0
2010,10,10,Lotus,Malaysian,0,0
2010,10,11,HRT,Spanish,0,0
2010,10,12,Virgin,British,0,0
