Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,13,1,Mercedes,German,375,5
2018,13,2,Ferrari,Italian,360,5
2018,13,3,Red Bull,Austrian,238,3
2018,13,4,Renault,French,82,0
2018,13,5,Haas F1 Team,American,76,0
2018,13,6,McLaren,British,52,0
2018,13,7,Toro Rosso,Italian,30,0
2018,13,8,Sauber,Swiss,19,0
2018,13,9,Force India,Indian,18,0
2018,13,10,Williams,British,4,0
