Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,13,1,Red Bull,Austrian,330,6
2010,13,2,McLaren,British,329,5
2010,13,3,Ferrari,Italian,250,2
2010,13,4,Mercedes,German,146,0
2010,13,5,Renault,French,123,0
2010,13,6,Force India,Indian,58,0
2010,13,7,Williams,British,40,0
2010,13,8,Sauber,Swiss,27,0
2010,13,9,Toro Rosso,Italian,10,0
2010,13,10,Lotus,Malaysian,0,0
2010,13,11,HRT,Spanish,0,0
2010,13,12,Virgin,British,0,0
