Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2017,10,1,Mercedes,German,330,6
2017,10,2,Ferrari,Italian,275,3
2017,10,3,Red Bull,Austrian,174,1
2017,10,4,Force India,Indian,95,0
2017,10,5,Williams,British,41,0
2017,10,6,Toro Rosso,Italian,33,0
2017,10,7,Haas F1 Team,American,29,0
2017,10,8,Renault,French,26,0
2017,10,9,Sauber,Swiss,5,0
2017,10,10,McLaren,British,2,0
