Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,16,1,Red Bull,Austrian,426,7
2010,16,2,McLaren,British,381,5
2010,16,3,Ferrari,Italian,334,4
2010,16,4,Mercedes,German,176,0
2010,16,5,Renault,French,133,0
2010,16,6,Force India,Indian,60,0
2010,16,7,Williams,British,58,0
2010,16,8,Sauber,Swiss,37,0
2010,16,9,Toro Rosso,Italian,11,0
2010,16,10,Lotus,Malaysian,0,0
2010,16,11,HRT,Spanish,0,0
2010,16,12,Virgin,British,0,0
