Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2016,9,1,rosberg,Nico,Rosberg,German,153
2016,9,2,hamilton,Lewis,Hamilton,British,142
2016,9,3,vettel,Sebastian,Vettel,German,96
2016,9,4,raikkonen,Kimi,Räikkönen,Finnish,96
2016,9,5,ricciardo,Daniel,Ricciardo,Australian,88
2016,9,6,max_verstappen,Max,Verstappen,Dutch,72
2016,9,7,bottas,Valtteri,Bottas,Finnish,54
2016,9,8,perez,Sergio,Pérez,Mexican,39
2016,9,9,massa,Felipe,Massa,Brazilian,38
2016,9,10,grosjean,Romain,Grosjean,French,28
2016,9,11,kvyat,Daniil,Kvyat,Russian,22
2016,9,12,sainz,Carlos,Sainz,Spanish,22
2016,9,13,hulkenberg,Nico,Hülkenberg,German,20
2016,9,14,alonso,Fernando,Alonso,Spanish,18
2016,9,15,button,Jenson,Button,British,13
2016,9,16,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,9,17,wehrlein,Pascal,Wehrlein,German,1
2016,9,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,9,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,9,20,jolyon_palmer,Jolyon,Palmer,British,0
2016,9,21,ericsson,Marcus,Ericsson,Swedish,0
2016,9,22,nasr,Felipe,Nasr,Brazilian,0
2016,9,23,haryanto,Rio,Haryanto,Indonesian,0
