Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,14,1,hamilton,Lewis,Hamilton,British,284
2019,14,2,bottas,Valtteri,Bottas,Finnish,221
2019,14,3,max_verstappen,Max,Verstappen,Dutch,185
2019,14,4,leclerc,Charles,Leclerc,Monegasque,182
2019,14,5,vettel,Sebastian,Vettel,German,169
2019,14,6,gasly,Pierre,Gasly,French,65
2019,14,7,sainz,Carlos,Sainz,Spanish,58
2019,14,8,ricciardo,Daniel,Ricciardo,Australian,34
2019,14,9,albon,Alexander,Albon,Thai,34
2019,14,10,kvyat,Daniil,Kvyat,Russian,33
2019,14,11,hulkenberg,Nico,Hülkenberg,German,31
2019,14,12,raikkonen,Kimi,Räikkönen,Finnish,31
2019,14,13,perez,Sergio,Pérez,Mexican,27
2019,14,14,norris,Lando,Norris,British,25
2019,14,15,stroll,Lance,Stroll,Canadian,19
2019,14,16,kevin_magnussen,Kevin,Magnussen,Danish,18
2019,14,17,grosjean,Romain,Grosjean,French,8
2019,14,18,giovinazzi,Antonio,Giovinazzi,Italian,3
2019,14,19,kubica,Robert,Kubica,Polish,1
2019,14,20,russell,George,Russell,British,0
