Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,3,1,Mercedes,German,114,3
2016,3,2,Ferrari,Italian,61,0
2016,3,3,Red Bull,Austrian,57,0
2016,3,4,Williams,British,29,0
2016,3,5,Haas F1 Team,American,18,0
2016,3,6,Toro Rosso,Italian,17,0
2016,3,7,Force India,Indian,6,0
2016,3,8,McLaren,British,1,0
2016,3,9,Renault,French,0,0
2016,3,10,Sauber,Swiss,0,0
2016,3,11,Manor Marussia,British,0,0
