Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,1,1,max_verstappen,Max,Verstappen,Dutch,26
2024,1,2,perez,Sergio,Pérez,Mexican,18
2024,1,3,sainz,Carlos,Sainz,Spanish,15
2024,1,4,leclerc,Charles,Leclerc,Monegasque,12
2024,1,5,russell,George,Russell,British,10
2024,1,6,norris,Lando,Norris,British,8
2024,1,7,hamilton,Lewis,Hamilton,British,6
2024,1,8,piastri,Oscar,Piastri,Australian,4
2024,1,9,alonso,Fernando,Alonso,Spanish,2
2024,1,10,stroll,Lance,Stroll,Canadian,1
2024,1,11,zhou,Guanyu,Zhou,Chinese,0
2024,1,12,kevin_magnussen,Kevin,Magnussen,Danish,0
2024,1,13,ricciardo,Daniel,Ricciardo,Australian,0
2024,1,14,tsunoda,Yuki,Tsunoda,Japanese,0
2024,1,15,albon,Alexander,Albon,Thai,0
2024,1,16,hulkenberg,Nico,Hülkenberg,German,0
2024,1,17,ocon,Esteban,Ocon,French,0
2024,1,18,gasly,Pierre,Gasly,French,0
2024,1,19,bottas,Valtteri,Bottas,Finnish,0
2024,1,20,sargeant,Logan,Sargeant,American,0
