Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2021,9,1,Red Bull,Austrian,286,6
2021,9,2,Mercedes,German,242,3
2021,9,3,McLaren,British,141,0
2021,9,4,Ferrari,Italian,122,0
2021,9,5,AlphaTauri,Italian,48,0
2021,9,6,Aston Martin,British,44,0
2021,9,7,Alpine F1 Team,French,32,0
2021,9,8,Alfa Romeo,Swiss,2,0
2021,9,9,Williams,British,0,0
2021,9,10,Haas F1 Team,American,0,0
