Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2003,4,1,McLaren,British,51,2
2003,4,2,Ferrari,Italian,32,1
2003,4,3,Renault,French,26,0
2003,4,4,Williams,British,23,0
2003,4,5,Jordan,Irish,10,1
2003,4,6,Sauber,Swiss,8,0
2003,4,7,BAR,British,6,0
2003,4,8,Toyota,Japanese,0,0
2003,4,9,Jaguar,British,0,0
2003,4,10,Minardi,Italian,0,0
