Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,1,1,vettel,Sebastian,Vettel,German,25
2017,1,2,hamilton,Lewis,Hamilton,British,18
2017,1,3,bottas,Valtteri,Bottas,Finnish,15
2017,1,4,raikkonen,Kimi,Räikkönen,Finnish,12
2017,1,5,max_verstappen,Max,Verstappen,Dutch,10
2017,1,6,massa,Felipe,Massa,Brazilian,8
2017,1,7,perez,Sergio,Pérez,Mexican,6
2017,1,8,sainz,Carlos,Sainz,Spanish,4
2017,1,9,kvyat,Daniil,Kvyat,Russian,2
2017,1,10,ocon,Esteban,Ocon,French,1
2017,1,11,hulkenberg,Nico,Hülkenberg,German,0
2017,1,12,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,1,13,vandoorne,Stoffel,Vandoorne,Belgian,0
2017,1,14,alonso,Fernando,Alonso,Spanish,0
2017,1,15,kevin_magnussen,Kevin,Magnussen,Danish,0
2017,1,16,stroll,Lance,Stroll,Canadian,0
2017,1,17,ricciardo,Daniel,Ricciardo,Australian,0
2017,1,18,ericsson,Marcus,Ericsson,Swedish,0
2017,1,19,jolyon_palmer,Jolyon,Palmer,British,0
2017,1,20,grosjean,Romain,Grosjean,French,0
