Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2020,15,1,Mercedes,German,533,13
2020,15,2,Red Bull,Austrian,274,1
2020,15,3,McLaren,British,171,0
2020,15,4,Racing Point,British,154,0
2020,15,5,Renault,French,144,0
2020,15,6,Ferrari,Italian,131,0
2020,15,7,AlphaTauri,Italian,97,1
2020,15,8,Alfa Romeo,Swiss,8,0
2020,15,9,Haas F1 Team,American,3,0
2020,15,10,Williams,British,0,0
