Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2003,6,1,raikkonen,Kimi,Räikkönen,Finnish,40
2003,6,2,michael_schumacher,Michael,Schumacher,German,38
2003,6,3,barrichello,Rubens,Barrichello,Brazilian,26
2003,6,4,alonso,Fernando,Alonso,Spanish,25
2003,6,5,coulthard,David,Coulthard,British,23
2003,6,6,ralf_schumacher,Ralf,Schumacher,German,20
2003,6,7,montoya,Juan,Pablo Montoya,Colombian,15
2003,6,8,fisichella,Giancarlo,Fisichella,Italian,10
2003,6,9,trulli,Jarno,Trulli,Italian,10
2003,6,10,button,Jenson,Button,British,8
2003,6,11,frentzen,Heinz-Harald,Frentzen,German,7
2003,6,12,webber,Mark,Webber,Australian,4
2003,6,13,villeneuve,Jacques,Villeneuve,Canadian,3
2003,6,14,matta,Cristiano,da Matta,Brazilian,3
2003,6,15,heidfeld,Nick,Heidfeld,German,1
2003,6,16,firman,Ralph,Firman,Irish,1
2003,6,17,pizzonia,Antônio,Pizzonia,Brazilian,0
2003,6,18,panis,Olivier,Panis,French,0
2003,6,19,verstappen,Jos,Verstappen,Dutch,0
2003,6,20,wilson,Justin,Wilson,British,0
