Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2021,5,1,Red Bull,Austrian,149,2
2021,5,2,Mercedes,German,148,3
2021,5,3,McLaren,British,80,0
2021,5,4,Ferrari,Italian,78,0
2021,5,5,Aston Martin,British,19,0
2021,5,6,AlphaTauri,Italian,18,0
2021,5,7,Alpine F1 Team,French,17,0
2021,5,8,Alfa Romeo,Swiss,1,0
2021,5,9,Williams,British,0,0
2021,5,10,Haas F1 Team,American,0,0
