Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,12,1,vettel,Sebastian,Vettel,German,222
2013,12,2,alonso,Fernando,Alonso,Spanish,169
2013,12,3,hamilton,Lewis,Hamilton,British,141
2013,12,4,raikkonen,Kimi,Räikkönen,Finnish,134
2013,12,5,webber,Mark,Webber,Australian,130
2013,12,6,rosberg,Nico,Rosberg,German,104
2013,12,7,massa,Felipe,Massa,Brazilian,79
2013,12,8,grosjean,Romain,Grosjean,French,57
2013,12,9,button,Jenson,Button,British,48
2013,12,10,resta,Paul,di Resta,British,36
2013,12,11,sutil,Adrian,Sutil,German,25
2013,12,12,perez,Sergio,Pérez,Mexican,18
2013,12,13,ricciardo,Daniel,Ricciardo,Australian,18
2013,12,14,hulkenberg,Nico,Hülkenberg,German,17
2013,12,15,vergne,Jean-Éric,Vergne,French,13
2013,12,16,maldonado,Pastor,Maldonado,Venezuelan,1
2013,12,17,bottas,Valtteri,Bottas,Finnish,0
2013,12,18,gutierrez,Esteban,Gutiérrez,Mexican,0
2013,12,19,jules_bianchi,Jules,Bianchi,French,0
2013,12,20,pic,Charles,Pic,French,0
2013,12,21,garde,Giedo,van der Garde,Dutch,0
2013,12,22,chilton,Max,Chilton,British,0
