Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,11,1,Red Bull,Austrian,383,6
2011,11,2,McLaren,British,280,4
2011,11,3,Ferrari,Italian,215,1
2011,11,4,Mercedes,German,80,0
2011,11,5,Renault,French,66,0
2011,11,6,Sauber,Swiss,35,0
2011,11,7,Force India,Indian,26,0
2011,11,8,Toro Rosso,Italian,22,0
2011,11,9,Williams,British,4,0
2011,11,10,Lotus,Malaysian,0,0
2011,11,11,HRT,Spanish,0,0
2011,11,12,Virgin,British,0,0
