Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2018,17,1,hamilton,Lewis,Hamilton,British,331
2018,17,2,vettel,Sebastian,Vettel,German,264
2018,17,3,bottas,Valtteri,Bottas,Finnish,207
2018,17,4,raikkonen,Kimi,Räikkönen,Finnish,196
2018,17,5,max_verstappen,Max,Verstappen,Dutch,173
2018,17,6,ricciardo,Daniel,Ricciardo,Australian,146
2018,17,7,perez,Sergio,Pérez,Mexican,53
2018,17,8,kevin_magnussen,Kevin,Magnussen,Danish,53
2018,17,9,hulkenberg,Nico,Hülkenberg,German,53
2018,17,10,alonso,Fernando,Alonso,Spanish,50
2018,17,11,ocon,Esteban,Ocon,French,49
2018,17,12,sainz,Carlos,Sainz,Spanish,39
2018,17,13,grosjean,Romain,Grosjean,French,31
2018,17,14,gasly,Pierre,Gasly,French,28
2018,17,15,leclerc,Charles,Leclerc,Monegasque,21
2018,17,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,17,17,stroll,Lance,Stroll,Canadian,6
2018,17,18,ericsson,Marcus,Ericsson,Swedish,6
2018,17,19,brendon_hartley,Brendon,Hartley,New Zealander,2
2018,17,20,sirotkin,Sergey,Sirotkin,Russian,1
