Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,19,1,Mercedes,German,679,17
2016,19,2,Red Bull,Austrian,427,2
2016,19,3,Ferrari,Italian,365,0
2016,19,4,Force India,Indian,145,0
2016,19,5,Williams,British,136,0
2016,19,6,McLaren,British,74,0
2016,19,7,Toro Rosso,Italian,55,0
2016,19,8,Haas F1 Team,American,29,0
2016,19,9,Renault,French,8,0
2016,19,10,Manor Marussia,British,1,0
2016,19,11,Sauber,Swiss,0,0
