Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2005,1,1,fisichella,Giancarlo,Fisichella,Italian,10
2005,1,2,barrichello,Rubens,Barrichello,Brazilian,8
2005,1,3,alonso,Fernando,Alonso,Spanish,6
2005,1,4,coulthard,David,Coulthard,British,5
2005,1,5,webber,Mark,Webber,Australian,4
2005,1,6,montoya,Juan,Pablo Montoya,Colombian,3
2005,1,7,klien,Christian,Klien,Austrian,2
2005,1,8,raikkonen,Kimi,Räikkönen,Finnish,1
2005,1,9,trulli,Jarno,Trulli,Italian,0
2005,1,10,massa,Felipe,Massa,Brazilian,0
2005,1,11,ralf_schumacher,Ralf,Schumacher,German,0
2005,1,12,villeneuve,Jacques,Villeneuve,Canadian,0
2005,1,13,karthikeyan,Narain,Karthikeyan,Indian,0
2005,1,14,monteiro,Tiago,Monteiro,Portuguese,0
2005,1,15,friesacher,Patrick,Friesacher,Austrian,0
2005,1,16,button,Jenson,Button,British,0
2005,1,17,sato,Takuma,Sato,Japanese,0
2005,1,18,michael_schumacher,Michael,Schumacher,German,0
2005,1,19,heidfeld,Nick,Heidfeld,German,0
2005,1,20,albers,Christijan,Albers,Dutch,0
