Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,3,1,Williams,British,30,1
2002,3,2,Ferrari,Italian,24,2
2002,3,3,McLaren,British,8,0
2002,3,4,Renault,French,6,0
2002,3,5,Jaguar,British,3,0
2002,3,6,Sauber,Swiss,3,0
2002,3,7,Minardi,Italian,2,0
2002,3,8,Toyota,Japanese,2,0
2002,3,9,BAR,British,0,0
2002,3,10,Jordan,Irish,0,0
2002,3,11,Arrows,British,0,0
