Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2020,14,1,Mercedes,German,504,12
2020,14,2,Red Bull,Austrian,240,1
2020,14,3,Racing Point,British,154,0
2020,14,4,McLaren,British,149,0
2020,14,5,Renault,French,136,0
2020,14,6,Ferrari,Italian,130,0
2020,14,7,AlphaTauri,Italian,89,1
2020,14,8,Alfa Romeo,Swiss,8,0
2020,14,9,Haas F1 Team,American,3,0
2020,14,10,Williams,British,0,0
