Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2006,9,1,alonso,Fernando,Alonso,Spanish,84
2006,9,2,michael_schumacher,Michael,Schumacher,German,59
2006,9,3,raikkonen,Kimi,Räikkönen,Finnish,39
2006,9,4,fisichella,Giancarlo,Fisichella,Italian,37
2006,9,5,massa,Felipe,Massa,Brazilian,28
2006,9,6,montoya,Juan,Pablo Montoya,Colombian,26
2006,9,7,button,Jenson,Button,British,16
2006,9,8,barrichello,Rubens,Barrichello,Brazilian,13
2006,9,9,heidfeld,Nick,Heidfeld,German,12
2006,9,10,ralf_schumacher,Ralf,Schumacher,German,8
2006,9,11,coulthard,David,Coulthard,British,8
2006,9,12,villeneuve,Jacques,Villeneuve,Canadian,7
2006,9,13,webber,Mark,Webber,Australian,6
2006,9,14,rosberg,Nico,Rosberg,German,4
2006,9,15,trulli,Jarno,Trulli,Italian,3
2006,9,16,klien,Christian,Klien,Austrian,1
2006,9,17,speed,Scott,Speed,American,0
2006,9,18,liuzzi,Vitantonio,Liuzzi,Italian,0
2006,9,19,albers,Christijan,Albers,Dutch,0
2006,9,20,monteiro,Tiago,Monteiro,Portuguese,0
2006,9,21,sato,Takuma,Sato,Japanese,0
2006,9,22,ide,Yuji,Ide,Japanese,0
2006,9,23,montagny,Franck,Montagny,French,0
