Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,6,1,max_verstappen,Max,Verstappen,Dutch,136
2024,6,2,perez,Sergio,Pérez,Mexican,103
2024,6,3,leclerc,Charles,Leclerc,Monegasque,98
2024,6,4,norris,Lando,Norris,British,83
2024,6,5,sainz,Carlos,Sainz,Spanish,83
2024,6,6,piastri,Oscar,Piastri,Australian,41
2024,6,7,russell,George,Russell,British,37
2024,6,8,alonso,Fernando,Alonso,Spanish,33
2024,6,9,hamilton,Lewis,Hamilton,British,27
2024,6,10,tsunoda,Yuki,Tsunoda,Japanese,14
2024,6,11,stroll,Lance,Stroll,Canadian,9
2024,6,12,bearman,Oliver,Bearman,British,6
2024,6,13,hulkenberg,Nico,Hülkenberg,German,6
2024,6,14,ricciardo,Daniel,Ricciardo,Australian,5
2024,6,15,ocon,Esteban,Ocon,French,1
2024,6,16,kevin_magnussen,Kevin,Magnussen,Danish,1
2024,6,17,albon,Alexander,Albon,Thai,0
2024,6,18,zhou,Guanyu,Zhou,Chinese,0
2024,6,19,gasly,Pierre,Gasly,French,0
2024,6,20,bottas,Valtteri,Bottas,Finnish,0
2024,6,21,sargeant,Logan,Sargeant,American,0
