Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,1,1,Mercedes,German,43,1
2016,1,2,Ferrari,Italian,15,0
2016,1,3,Williams,British,14,0
2016,1,4,Red Bull,Austrian,12,0
2016,1,5,Haas F1 Team,American,8,0
2016,1,6,Force India,Indian,6,0
2016,1,7,Toro Rosso,Italian,3,0
2016,1,8,Renault,French,0,0
2016,1,9,McLaren,British,0,0
2016,1,10,Sauber,Swiss,0,0
2016,1,11,Manor Marussia,British,0,0
