Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,18,1,Red Bull,Austrian,469,8
2010,18,2,McLaren,British,421,5
2010,18,3,Ferrari,Italian,389,5
2010,18,4,Mercedes,German,202,0
2010,18,5,Renault,French,145,0
2010,18,6,Williams,British,69,0
2010,18,7,Force India,Indian,68,0
2010,18,8,Sauber,Swiss,44,0
2010,18,9,Toro Rosso,Italian,11,0
2010,18,10,Lotus,Malaysian,0,0
2010,18,11,HRT,Spanish,0,0
2010,18,12,Virgin,British,0,0
