Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2020,17,1,hamilton,Lewis,Hamilton,British,347
2020,17,2,bottas,Valtteri,Bottas,Finnish,223
2020,17,3,max_verstappen,Max,Verstappen,Dutch,214
2020,17,4,perez,Sergio,Pérez,Mexican,125
2020,17,5,ricciardo,Daniel,Ricciardo,Australian,119
2020,17,6,sainz,Carlos,Sainz,Spanish,105
2020,17,7,albon,Alexander,Albon,Thai,105
2020,17,8,leclerc,Charles,Leclerc,Monegasque,98
2020,17,9,norris,Lando,Norris,British,97
2020,17,10,gasly,Pierre,Gasly,French,75
2020,17,11,stroll,Lance,Stroll,Canadian,75
2020,17,12,ocon,Esteban,Ocon,French,62
2020,17,13,vettel,Sebastian,Vettel,German,33
2020,17,14,kvyat,Daniil,Kvyat,Russian,32
2020,17,15,hulkenberg,Nico,Hülkenberg,German,10
2020,17,16,raikkonen,Kimi,Räikkönen,Finnish,4
2020,17,17,giovinazzi,Antonio,Giovinazzi,Italian,4
2020,17,18,russell,George,Russell,British,3
2020,17,19,grosjean,Romain,Grosjean,French,2
2020,17,20,kevin_magnussen,Kevin,Magnussen,Danish,1
2020,17,21,latifi,Nicholas,Latifi,Canadian,0
2020,17,22,aitken,Jack,Aitken,British,0
2020,17,23,pietro_fittipaldi,Pietro,Fittipaldi,Brazilian,0
