Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2019,17,1,Mercedes,German,612,12
2019,17,2,Ferrari,Italian,435,3
2019,17,3,Red Bull,Austrian,323,2
2019,17,4,McLaren,British,111,0
2019,17,5,Renault,French,68,0
2019,17,6,Toro Rosso,Italian,62,0
2019,17,7,Racing Point,British,58,0
2019,17,8,Alfa Romeo,Swiss,35,0
2019,17,9,Haas F1 Team,American,28,0
2019,17,10,Williams,British,1,0
