Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2010,10,1,hamilton,Lewis,Hamilton,British,145
2010,10,2,button,Jenson,Button,British,133
2010,10,3,webber,Mark,Webber,Australian,128
2010,10,4,vettel,Sebastian,Vettel,German,121
2010,10,5,alonso,Fernando,Alonso,Spanish,98
2010,10,6,rosberg,Nico,Rosberg,German,90
2010,10,7,kubica,Robert,Kubica,Polish,83
2010,10,8,massa,Felipe,Massa,Brazilian,67
2010,10,9,michael_schumacher,Michael,Schumacher,German,36
2010,10,10,sutil,Adrian,Sutil,German,35
2010,10,11,barrichello,Rubens,Barrichello,Brazilian,29
2010,10,12,kobayashi,Kamui,Kobayashi,Japanese,15
2010,10,13,liuzzi,Vitantonio,Liuzzi,Italian,12
2010,10,14,buemi,Sébastien,Buemi,Swiss,7
2010,10,15,petrov,Vitaly,Petrov,Russian,6
2010,10,16,alguersuari,Jaime,Alguersuari,Spanish,3
2010,10,17,hulkenberg,Nico,Hülkenberg,German,2
2010,10,18,rosa,Pedro,de la Rosa,Spanish,0
2010,10,19,kovalainen,Heikki,Kovalainen,Finnish,0
2010,10,20,chandhok,Karun,Chandhok,Indian,0
2010,10,21,grassi,Lucas,di Grassi,Brazilian,0
2010,10,22,trulli,Jarno,Trulli,Italian,0
2010,10,23,bruno_senna,Bruno,Senna,Brazilian,0
2010,10,24,glock,Timo,Glock,German,0
2010,10,25,yamamoto,Sakon,Yamamoto,Japanese,0
