Season,roundNum,raceNum,qualiPosition,racePosition,driverID,firstName,familyName,nationality,totalPoints,status,gap,constructor
2001,5,Spanish Grand Prix,1,1,MSC,Michael,Schumacher,German,10,Finished,1:31:03.305,Ferrari
2001,5,Spanish Grand Prix,12,2,MON,Juan,Pablo Montoya,Colombian,6,Finished,+40.738,Williams
2001,5,Spanish Grand Prix,7,3,VIL,Jacques,Villeneuve,Canadian,4,Finished,+49.626,BAR
2001,5,Spanish Grand Prix,6,4,TRU,Jarno,Trulli,Italian,3,Finished,+51.253,Jordan
2001,5,Spanish Grand Prix,3,5,COU,David,Coulthard,British,2,Finished,+51.616,McLaren
2001,5,Spanish Grand Prix,10,6,HEI,Nick,Heidfeld,German,1,Finished,+1:01.893,Sauber
2001,5,Spanish Grand Prix,11,7,,Olivier,Panis,French,0,Finished,+1:04.977,BAR
2001,5,Spanish Grand Prix,9,8,RAI,Kimi,Räikkönen,Finnish,0,Finished,+1:19.808,Sauber
2001,5,Spanish Grand Prix,2,9,,Mika,Häkkinen,Finnish,0,Clutch,,McLaren
2001,5,Spanish Grand Prix,15,10,,Jean,Alesi,French,0,+1 Lap,,Prost
2001,5,Spanish Grand Prix,14,11,,Luciano,Burti,Brazilian,0,+1 Lap,,Prost
2001,5,Spanish Grand Prix,17,12,,Jos,Verstappen,Dutch,0,+2 Laps,,Arrows
2001,5,Spanish Grand Prix,18,13,ALO,Fernando,Alonso,Spanish,0,+2 Laps,,Minardi
2001,5,Spanish Grand Prix,19,14,FIS,Giancarlo,Fisichella,Italian,0,+2 Laps,,Benetton
2001,5,Spanish Grand Prix,21,15,BUT,Jenson,Button,British,0,+3 Laps,,Benetton
2001,5,Spanish Grand Prix,22,16,,Tarso,Marques,Brazilian,0,+3 Laps,,Minardi
2001,5,Spanish Grand Prix,4,17,BAR,Rubens,Barrichello,Brazilian,0,Suspension,,Ferrari
2001,5,Spanish Grand Prix,13,18,,Eddie,Irvine,British,0,Engine,,Jaguar
2001,5,Spanish Grand Prix,5,19,SCH,Ralf,Schumacher,German,0,Brakes,,Williams
2001,5,Spanish Grand Prix,16,20,,Enrique,Bernoldi,Brazilian,0,Fuel pressure,,Arrows
2001,5,Spanish Grand Prix,20,21,DLR,Pedro,de la Rosa,Spanish,0,Collision,,Jaguar
2001,5,Spanish Grand Prix,8,22,,Heinz-Harald,Frentzen,German,0,Collision,,Jordan
