Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,2,1,button,Jenson,Button,British,15
2009,2,2,barrichello,Rubens,Barrichello,Brazilian,10
2009,2,3,trulli,Jarno,Trulli,Italian,8.5
2009,2,4,glock,Timo,Glock,German,8
2009,2,5,heidfeld,Nick,Heidfeld,German,4
2009,2,6,alonso,Fernando,Alonso,Spanish,4
2009,2,7,rosberg,Nico,Rosberg,German,3.5
2009,2,8,buemi,Sébastien,Buemi,Swiss,2
2009,2,9,webber,Mark,Webber,Australian,1.5
2009,2,10,hamilton,Lewis,Hamilton,British,1
2009,2,11,bourdais,Sébastien,Bourdais,French,1
2009,2,12,sutil,Adrian,Sutil,German,0
2009,2,13,massa,Felipe,Massa,Brazilian,0
2009,2,14,fisichella,Giancarlo,Fisichella,Italian,0
2009,2,15,nakajima,Kazuki,Nakajima,Japanese,0
2009,2,16,vettel,Sebastian,Vettel,German,0
2009,2,17,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,2,18,raikkonen,Kimi,Räikkönen,Finnish,0
2009,2,19,kubica,Robert,Kubica,Polish,0
2009,2,20,kovalainen,Heikki,Kovalainen,Finnish,0
