Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,7,1,Red Bull,Austrian,255,5
2011,7,2,McLaren,British,186,2
2011,7,3,Ferrari,Italian,101,0
2011,7,4,Renault,French,60,0
2011,7,5,Mercedes,German,52,0
2011,7,6,Sauber,Swiss,27,0
2011,7,7,Toro Rosso,Italian,12,0
2011,7,8,Force India,Indian,10,0
2011,7,9,Williams,British,4,0
2011,7,10,Lotus,Malaysian,0,0
2011,7,11,HRT,Spanish,0,0
2011,7,12,Virgin,British,0,0
