Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,5,1,Mercedes,German,153,2
2018,5,2,Ferrari,Italian,126,2
2018,5,3,Red Bull,Austrian,80,1
2018,5,4,Renault,French,41,0
2018,5,5,McLaren,British,40,0
2018,5,6,Haas F1 Team,American,19,0
2018,5,7,Force India,Indian,18,0
2018,5,8,Toro Rosso,Italian,13,0
2018,5,9,Sauber,Swiss,11,0
2018,5,10,Williams,British,4,0
