Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,14,1,Red Bull,Austrian,350,6
2010,14,2,McLaren,British,347,5
2010,14,3,Ferrari,Italian,290,3
2010,14,4,Mercedes,German,158,0
2010,14,5,Renault,French,127,0
2010,14,6,Force India,Indian,58,0
2010,14,7,Williams,British,47,0
2010,14,8,Sauber,Swiss,27,0
2010,14,9,Toro Rosso,Italian,10,0
2010,14,10,Lotus,Malaysian,0,0
2010,14,11,HRT,Spanish,0,0
2010,14,12,Virgin,British,0,0
