Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2021,2,Emilia Romagna Grand Prix,1,HAM,Lewis,Hamilton,British,Mercedes,1:14.823,1:14.817,1:14.411
2021,2,Emilia Romagna Grand Prix,2,PER,Sergio,Pérez,Mexican,Red Bull,1:15.395,1:14.716,1:14.446
2021,2,Emilia Romagna Grand Prix,3,VER,Max,Verstappen,Dutch,Red Bull,1:15.109,1:14.884,1:14.498
2021,2,Emilia Romagna Grand Prix,4,LEC,Charles,Leclerc,Monegasque,Ferrari,1:15.413,1:14.808,1:14.740
2021,2,Emilia Romagna Grand Prix,5,GAS,Pierre,Gasly,French,AlphaTauri,1:15.548,1:14.927,1:14.790
2021,2,Emilia Romagna Grand Prix,6,RIC,Daniel,Ricciardo,Australian,McLaren,1:15.669,1:15.033,1:14.826
2021,2,Emilia Romagna Grand Prix,7,NOR,Lando,Norris,British,McLaren,1:15.009,1:14.718,1:14.875
2021,2,Emilia Romagna Grand Prix,8,BOT,Valtteri,Bottas,Finnish,Mercedes,1:14.672,1:14.905,1:14.898
2021,2,Emilia Romagna Grand Prix,9,OCO,Esteban,Ocon,French,Alpine F1 Team,1:15.385,1:15.117,1:15.210
2021,2,Emilia Romagna Grand Prix,10,STR,Lance,Stroll,Canadian,Aston Martin,1:15.522,1:15.138,
2021,2,Emilia Romagna Grand Prix,11,SAI,Carlos,Sainz,Spanish,Ferrari,1:15.406,1:15.199,
2021,2,Emilia Romagna Grand Prix,12,RUS,George,Russell,British,Williams,1:15.826,1:15.261,
2021,2,Emilia Romagna Grand Prix,13,VET,Sebastian,Vettel,German,Aston Martin,1:15.459,1:15.394,
2021,2,Emilia Romagna Grand Prix,14,LAT,Nicholas,Latifi,Canadian,Williams,1:15.653,1:15.593,
2021,2,Emilia Romagna Grand Prix,15,ALO,Fernando,Alonso,Spanish,Alpine F1 Team,1:15.832,1:15.593,
2021,2,Emilia Romagna Grand Prix,16,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:15.974,,
2021,2,Emilia Romagna Grand Prix,17,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:16.122,,
2021,2,Emilia Romagna Grand Prix,18,MSC,Mick,Schumacher,German,Haas F1 Team,1:16.279,,
2021,2,Emilia Romagna Grand Prix,19,MAZ,Nikita,Mazepin,Russian,Haas F1 Team,1:16.797,,
2021,2,Emilia Romagna Grand Prix,20,TSU,Yuki,Tsunoda,Japanese,AlphaTauri,"",,
