Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,8,1,hamilton,Lewis,Hamilton,British,187
2019,8,2,bottas,Valtteri,Bottas,Finnish,151
2019,8,3,vettel,Sebastian,Vettel,German,111
2019,8,4,max_verstappen,Max,Verstappen,Dutch,100
2019,8,5,leclerc,Charles,Leclerc,Monegasque,87
2019,8,6,gasly,Pierre,Gasly,French,37
2019,8,7,sainz,Carlos,Sainz,Spanish,26
2019,8,8,raikkonen,Kimi,Räikkönen,Finnish,19
2019,8,9,ricciardo,Daniel,Ricciardo,Australian,16
2019,8,10,hulkenberg,Nico,Hülkenberg,German,16
2019,8,11,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,8,12,norris,Lando,Norris,British,14
2019,8,13,perez,Sergio,Pérez,Mexican,13
2019,8,14,kvyat,Daniil,Kvyat,Russian,10
2019,8,15,albon,Alexander,Albon,Thai,7
2019,8,16,stroll,Lance,Stroll,Canadian,6
2019,8,17,grosjean,Romain,Grosjean,French,2
2019,8,18,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,8,19,russell,George,Russell,British,0
2019,8,20,kubica,Robert,Kubica,Polish,0
